weapon,distance,direction,zcr,rms,spectral_centroid,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,dataset
m4,600m,front,0.061192304238505746,0.0011807672,1238.017056281125,-588.0318,168.30774,-12.788964,11.466177,-14.132514,3.234818,-7.8419843,-2.1877174,-8.371201,-0.76767546,-5.6581745,1.1070817,-3.8336606,gun_sound_train
m4,100m,left,0.1415510506465517,0.040026363,2247.5625812332846,-336.84073,80.06688,3.0432925,11.083405,-3.3566856,11.904002,1.922157,1.033397,-5.1848717,-0.52536875,-3.457999,0.8887569,-1.3035678,gun_sound_train
m24,100m,front,0.06163007363505747,0.012111775,1376.6288994135073,-515.70966,68.04336,31.662382,9.155515,-0.67604005,-0.89694935,-2.8128164,-6.228358,-7.5033226,-4.5905027,-3.1205413,-1.3520635,-1.9203014,gun_sound_train
r45,0m,center,0.08204808728448276,0.06685496,2412.4180756234305,-212.8532,89.6195,8.158931,19.834593,-6.7025414,11.983443,-2.8604102,10.220267,-0.9069707,6.771696,0.010792738,4.144926,0.055961013,gun_sound_train
ak,400m,right,0.04698724856321839,0.0049121226,802.9248589969097,-516.62195,216.90349,-18.34778,9.293525,-9.009522,9.330847,2.6511612,1.538512,-5.884302,-3.242737,-7.673812,-8.732517,-6.745519,gun_sound_train
m24,200m,front,0.053694100215517244,0.00064608874,1181.377430727054,-626.1145,163.59381,-8.410133,23.231924,-8.900333,5.194564,-9.033328,-3.841765,-9.903494,0.3579715,-5.113904,2.5894735,-4.003561,gun_sound_train
m24,200m,front,0.0556640625,0.0007923129,1111.0900570896986,-608.96747,175.68822,-12.735474,10.91111,-15.232014,5.085361,-5.209968,1.2402399,-7.0847173,1.2715954,-5.4936614,2.7025084,-5.861447,gun_sound_test
m249,0m,center,0.1211498742816092,0.09797821,2271.980634265402,-284.48526,60.499496,25.963943,13.314057,-0.5799291,1.8893822,-2.249766,-0.39693078,-5.2874618,-1.4352964,-2.0642405,1.583271,-0.14710353,gun_sound_test
m4,400m,front,0.061338227370689655,0.0062047187,1284.6295464760767,-517.2945,155.93787,-11.079887,-0.8232388,-4.3243628,-0.54679775,-1.6095476,-5.2556505,-0.31294435,1.6190464,-0.545485,0.728521,-1.9129614,gun_sound_test
ak,600m,left,0.10423401580459771,0.005285368,1993.3235326062988,-459.2374,122.52519,-5.3743935,5.406029,-9.356342,8.713213,-1.4422691,0.7805729,-5.272066,0.9293939,-4.061544,-2.8053498,-4.9185114,gun_sound_test
g36c,0m,center,0.007240032327586207,0.010560827,776.4047333293902,-555.73224,140.9674,8.91931,21.320932,0.9550923,10.737387,1.596167,7.068924,5.5455112,9.907833,6.051314,8.203625,4.471272,gun_sound_test
m249,0m,center,0.10342021372126436,0.12087777,2300.85038791254,-225.92596,66.64007,22.909433,13.659359,-0.13348706,2.8687391,-1.9691876,1.7018255,-4.542907,-1.3186969,-3.29916,1.9436198,-0.3724059,gun_sound_test
deagle,0m,center,0.12482601472701149,0.08723583,2743.0564713063613,-153.51263,83.687645,-2.1452646,20.064882,-8.630622,12.036378,-4.0405717,11.255296,-2.506082,6.339037,-1.2959205,4.164492,-0.24069926,gun_sound_test
m4,600m,right,0.06904970366379311,0.009518581,1261.4502950014528,-410.0846,182.28137,-22.26849,2.6370935,-3.4021358,4.323727,1.8536872,5.060279,1.1304128,1.7416068,-1.9919267,-4.071745,-5.5260725,gun_sound_test
m4,0m,center,0.09717919360632184,0.06803011,2246.439199063311,-305.73117,66.0528,10.70693,3.9477255,-0.25018057,17.437452,6.112714,5.8108196,1.4397267,8.493136,7.280367,9.361241,6.06094,gun_sound_test
m4,600m,right,0.06474497126436782,0.009143952,1319.2996546254328,-381.389,178.30869,-23.36492,11.821558,-5.8282385,13.605734,-3.9022052,10.267149,-10.808265,2.6616545,-9.363397,-0.9763115,-10.885669,gun_sound_test
vec,0m,center,0.09555720186781609,0.1063127,2113.1685720308355,-198.87518,93.3054,20.646791,6.629761,-4.4076295,12.485658,0.14010094,5.8684807,3.0357184,3.3008542,4.906483,4.975402,3.937613,gun_sound_test
ak,400m,right,0.13978874820402298,0.009171505,2048.0837230275215,-358.50958,127.37185,-66.0845,7.492223,-17.36913,8.6182575,4.930894,0.10194344,-1.0010905,-1.358295,-7.525686,-3.1412847,-4.4218593,gun_sound_test
ak,100m,left,0.14945896192528735,0.05134766,2250.6075646196614,-224.3904,88.56762,-16.478476,8.871249,-6.419788,16.06273,5.7619414,5.4261055,-3.644096,4.311721,-6.4467444,-4.575391,-5.3167615,gun_sound_test
m24,600m,left,0.12032484734195402,0.00649001,1904.870267677409,-491.46637,103.5372,2.1382558,5.738444,-2.7783272,3.60566,-1.7327772,1.7453289,-1.4811598,1.6464595,-1.0557123,0.09365593,-2.4259684,gun_sound_test
m4,600m,back,0.09253771551724138,0.0022967472,1595.1864234764187,-562.04846,142.47093,-1.1409999,9.2474985,-5.593434,-2.9432435,-2.3051183,-3.8573852,-0.8250107,0.17469761,1.1315855,-0.44678128,-2.2892387,gun_sound_test
m4,200m,left,0.11420730064655173,0.025769573,1937.2510882802715,-394.91348,87.01324,-1.3168151,2.8485637,-3.7801483,6.588126,3.9556384,0.49661896,-4.0567355,0.26719582,-2.8744473,-0.07330737,-2.700553,gun_sound_test
m24,200m,right,0.09069683908045977,0.0014061418,1441.9532184372254,-561.8157,163.28967,-51.730484,11.004284,5.1132393,10.049746,-8.571002,-7.8086295,-1.0864694,0.40959123,-6.4413977,2.9459734,-1.0023423,gun_sound_test
vss,0m,center,0.09804911997126436,0.04825375,2257.7229891252978,-396.82028,61.93063,22.142366,10.483945,1.7828366,3.212726,-1.5673252,-0.95505935,-2.8135598,-1.0774468,-1.1278378,2.2749197,-0.59229916,gun_sound_test
r45,0m,center,0.04894598599137931,0.033254817,2060.42361460364,-329.2776,99.28942,3.7287595,14.11289,-3.1065407,10.366413,-3.8386645,8.1388855,0.66188854,6.120373,2.00496,3.7023585,2.2112,gun_sound_test
m24,400m,left,0.08998967313218391,0.015773745,2041.1505752242606,-260.90918,115.95417,-18.566307,20.084764,-14.265292,16.20661,-11.878103,14.986765,-17.278679,7.528666,-15.899592,2.3137412,-15.076508,gun_sound_test
k2,0m,center,0.11456088362068965,0.061401505,2169.446919503334,-372.64764,72.89211,25.120768,7.124896,-2.1205604,1.7882446,-4.4696445,-3.2980769,-5.384257,-2.7370563,-3.9797015,-0.74838465,-3.8012242,gun_sound_test
m4,100m,left,0.1989886404454023,0.09087879,3049.752165599016,-90.060265,61.78774,-24.248299,25.400288,-4.0322075,19.82913,9.3710165,11.053845,-2.491492,5.131956,-3.4807703,0.13413677,-3.6356356,gun_sound_test
qbu,0m,center,0.05149402837643678,0.050293088,1045.6989928112234,-315.2564,156.92427,35.636013,-13.696044,-7.4693737,7.731255,-0.56450856,-4.244091,-4.1428947,-5.6834874,-10.123197,-7.1165023,-5.8599916,gun_sound_test
mk,0m,center,0.021821120689655173,0.027304586,1462.0463100221332,-416.11325,99.837555,10.125703,19.098852,-1.9685127,12.109756,-1.2676791,10.164277,0.7386417,6.3493686,2.0584116,5.0275292,3.3758829,gun_sound_test
ak,200m,left,0.1287322647270115,0.018173568,1896.8085297113043,-329.5052,133.82477,-77.59402,5.3047366,-13.457865,20.713404,4.6291833,2.3224564,-4.895532,-1.5338454,-10.717432,-5.2482862,-6.295522,gun_sound_test
m16,0m,center,0.0865099676724138,0.09592703,1838.5906423991703,-167.4404,137.13318,4.641212,1.9390529,-12.857516,5.432371,-1.0958871,5.7251406,-1.2081184,6.018684,2.3752425,4.4846587,-0.73191243,gun_sound_test
m4,50m,right,0.08868197737068965,0.008426963,1315.9394522852454,-492.71848,142.90993,-5.5187373,-36.218693,-10.342142,1.1159248,-1.9252512,-0.9365992,-2.2681987,-0.24112031,3.6213431,1.8423818,0.37440342,gun_sound_test
nogun,0m,center,0.048873024425287355,0.0015897808,1408.1971228765656,-534.89844,139.4022,9.640653,20.179825,-4.19385,11.468402,-0.50086546,4.4072223,-1.8280973,6.089708,0.064035565,6.201819,-1.0457314,gun_sound_test
qbz,0m,center,0.10151760057471264,0.0930848,2018.8255326819162,-313.14108,75.21934,23.685606,7.593772,-5.280392,1.8221762,-1.994997,-0.054212976,-3.8109148,2.0992086,-1.05946,-0.14491357,-2.6583474,gun_sound_test
ak,600m,left,0.09493983477011494,0.009112393,2134.924982803279,-413.53687,108.0363,10.14598,18.521938,-7.6107516,11.213801,-0.60688907,4.9913745,-4.790274,1.7362145,-5.672961,-2.5867925,-6.4666753,gun_sound_test
m4,0m,center,0.053666038074712645,0.050467588,1698.2216468815354,-375.1996,81.44237,18.31766,13.042938,3.7165492,13.813801,5.549729,7.36304,3.3630848,6.7509613,6.4721994,7.805831,7.093665,gun_sound_test
awm,0m,center,0.06908337823275862,0.047891416,1890.9495398812642,-298.55774,112.153915,4.925035,-4.155631,2.1694767,16.664892,6.8146005,8.430075,4.18924,8.119165,3.8806121,6.20922,2.5086124,gun_sound_test
ump,0m,center,0.16867591594827586,0.08202425,3088.0763392738654,-155.97577,72.57569,1.8024966,15.220543,-5.2533693,7.8562603,-4.869327,6.2485156,-5.160063,3.7141879,-4.155915,4.9088993,-0.7397558,gun_sound_test
ak,400m,front,0.12460713002873564,0.021484332,1855.8168662523358,-324.56708,111.06905,-37.551327,-8.148988,-6.0151134,-7.380715,-1.656418,-3.9050314,-2.6473663,4.8199444,-1.6924791,-3.4886901,-1.8020961,gun_sound_test
pp,0m,center,0.07842807112068965,0.07661368,2537.5299442758524,-227.58217,81.36279,6.78002,18.447067,0.5199454,11.483525,1.435563,8.750694,3.3109598,5.0876007,1.2849784,4.7350698,1.3837094,gun_sound_test
aug,0m,center,0.11289960488505747,0.08442786,2397.4760944237255,-261.99353,67.60187,17.309511,13.147517,-0.39773217,4.7110395,-1.5983739,-0.43223616,-5.206783,-2.2439249,-2.9166796,1.4767749,-1.8840393,gun_sound_test
m4,0m,center,0.07243961027298851,0.019097324,1607.5632427286025,-495.1512,64.61609,28.916035,10.536378,-0.41082966,-0.9402075,-2.6116555,-3.1468723,-3.5518084,-2.0758278,-1.2743251,-0.41074824,-1.1406709,gun_sound_test
ak,100m,front,0.07673311781609195,0.010746776,1419.289323927399,-513.50977,125.39448,10.634307,-2.0563414,0.37197727,0.075306736,-1.9348264,-2.3185334,-2.3813841,-0.38063982,-0.7375594,-0.78906655,-1.4688467,gun_sound_test
ak,200m,left,0.16679575251436782,0.04556056,2453.985178539568,-174.22224,94.48059,-58.08272,-4.551918,-13.8748,24.672567,8.562669,1.8020931,-8.478017,-1.4542404,-14.971514,-9.982047,-8.922397,gun_sound_test
gro,0m,center,0.16933818247126436,0.10703854,2779.7759100801545,-221.97937,54.76753,10.899602,12.408405,1.0137421,3.8564355,-1.2100805,2.2612753,-2.8739073,2.1076777,-0.8336118,3.15584,0.419408,gun_sound_test
ak,200m,left,0.10766882183908046,0.031047985,1683.628836649634,-319.53366,87.97757,-19.88208,10.324401,-3.6117673,9.013067,8.232182,1.2579304,-1.530403,-0.026574366,-5.8499684,-5.7247076,-4.6763177,gun_sound_test
m16,0m,center,0.08859779094827586,0.095001176,2090.713244373645,-160.0399,114.866,3.591036,13.067355,-5.4245462,8.650063,2.058447,6.349191,-2.0374012,3.0020995,-0.66062593,2.2231097,-0.6965853,gun_sound_test
m4,200m,back,0.1391096443965517,0.04436531,1963.5288096573568,-281.8239,107.82478,-43.129795,-8.801339,-7.597828,1.7593194,-4.041596,-0.82457995,-1.0206585,2.689317,-2.203785,2.2448268,0.8362152,gun_sound_test
deagle,0m,center,0.11220366379310345,0.07616811,2627.4664773476147,-223.79579,85.467896,-2.1375926,18.827827,-3.1791656,12.58709,-2.1522853,9.376079,-0.18227853,5.6397276,0.7652586,3.857914,0.78381836,gun_sound_test
sks,0m,center,0.11602572737068965,0.045871537,2404.220628758621,-343.06458,71.56772,16.901423,11.0039,-2.3976572,3.9215162,-4.160702,-0.2364199,-1.3747089,1.6319494,-0.6992986,1.6884636,1.0551003,gun_sound_test
mini,0m,center,0.11095770474137931,0.059638318,2242.7136331058,-340.0156,63.7376,21.87694,10.999248,-1.9919505,1.129894,-2.637458,0.040987644,-2.8485856,2.3203237,0.6271059,1.7917688,0.63237566,gun_sound_test
verl,0m,center,0.10265692349137931,0.095965356,2407.750932396206,-197.04784,96.129524,16.177492,6.270862,0.99691004,4.032513,-5.029802,-1.2831342,-2.8024287,-2.1410127,-0.91467935,-1.320816,-0.7239938,gun_sound_test
m4,0m,center,0.03572310524425287,0.0346614,1365.7277831668903,-435.11874,89.370255,10.627162,7.002501,7.830229,13.546812,7.965679,6.884631,4.364013,7.126227,8.818046,8.309806,7.806584,gun_sound_test
m24,200m,front,0.06219131645114943,0.00075014675,1172.1786465939997,-605.32715,174.58429,-22.38273,8.533737,-9.434439,9.092316,-6.3118215,-2.0080023,-8.063754,4.0576053,-3.0005515,2.5452409,-3.9570343,gun_sound_test
ak,100m,right,0.15908988864942528,0.03310958,2347.73534067405,-219.24832,95.481094,-80.37656,11.122634,-25.626417,31.99212,5.840383,14.424193,-14.509475,1.5156469,-12.596674,-7.0642433,-9.776506,gun_sound_test
ak,100m,left,0.15709186422413793,0.050779752,2501.300372490592,-224.83922,66.286156,-30.86406,12.457255,-12.012266,16.166183,8.0618725,7.8609977,-3.9620428,2.8535147,-6.332994,-2.1617289,-5.023313,gun_sound_test
p92,0m,center,0.09307089619252873,0.06280097,2433.749742013575,-232.33102,92.06856,6.200523,14.480255,-1.9535747,9.030527,-2.075542,6.8823657,-1.3136591,2.9622734,-0.46101046,3.4316652,-1.4789976,gun_sound_test
tomy,0m,center,0.11172099497126436,0.13769154,2314.7850312512446,-198.73312,64.25915,15.990282,10.050181,-3.0306053,5.077066,-1.9583719,5.184899,1.0502782,3.795437,-0.7626667,2.729799,-1.2718451,gun_sound_test
m4,100m,right,0.19265782147988506,0.08264586,2864.1582825761134,-155.0928,58.35816,-15.393856,20.02955,-5.8773856,17.987185,11.084556,7.145316,-0.7950324,4.464215,-2.854618,2.248091,-2.5732727,gun_sound_test
ak,400m,right,0.08127357219827586,0.022186419,1523.1235958599307,-304.72784,143.77446,-29.130417,11.755031,1.6475905,-2.1557674,3.4007294,1.9679527,-3.153957,-1.8058193,-3.4462838,-4.294868,-5.3977723,gun_sound_test
ak,200m,left,0.19111440373563218,0.041440412,2706.6182054219616,-183.09824,76.4238,-58.102192,7.06519,-17.428026,20.53062,6.753555,4.463193,-5.869887,1.6770724,-11.042617,-4.0916677,-7.010188,gun_sound_test
vss,0m,center,0.09071367636494253,0.055509113,2296.0467102094103,-363.0691,59.547672,22.0569,11.070545,0.9727997,3.99204,0.2552018,3.6385276,2.961848,3.6336603,1.4144038,2.7646978,-0.23366071,gun_sound_test
aug,0m,center,0.06252244971264367,0.076853774,1767.2105822253004,-280.86575,86.28056,20.649368,19.26894,1.4848666,7.266021,2.5559297,5.635858,1.2129406,4.670354,1.6858922,4.355874,1.0650289,gun_sound_test
m249,0m,center,0.10867905890804598,0.14133222,2508.919032240236,-208.65002,60.337307,18.491724,13.621965,2.3184338,4.4773912,-0.12205384,2.9271402,-4.6773596,-1.9532044,-3.8846679,1.1397896,0.12010669,gun_sound_test
m24,400m,left,0.08923760775862069,0.012471484,1914.3451761930312,-286.90485,124.44647,-24.398148,23.113089,-17.538784,16.166193,-14.487858,18.569391,-15.550215,10.729576,-13.471888,4.2203503,-12.564564,gun_sound_test
aug,0m,center,0.10298805675287356,0.07331326,2375.640280436807,-165.97803,100.896,-2.6290529,20.342102,-5.006854,11.923947,-3.5566385,12.334658,-4.799468,7.432614,-3.6737463,4.418979,-4.698419,gun_sound_test
nogun,0m,center,0.006538478807471265,0.010946815,815.5898590342144,-536.8225,127.66724,16.914814,17.397512,0.44104153,10.322886,3.601782,10.304463,4.8097568,7.1968384,7.888852,8.979367,3.530869,gun_sound_test
p90,0m,center,0.08998967313218391,0.059162047,2505.0750410721116,-230.75932,79.73894,4.179757,18.372768,7.75707,12.022041,4.8716917,7.425278,0.87674433,5.9903255,3.156779,5.7757435,2.1224203,gun_sound_test
nogun,0m,center,0.009181932471264368,0.010783238,1086.372124919124,-506.8366,111.51805,12.180556,26.108707,-2.7018454,17.079216,-4.5695796,13.452975,-1.5821812,10.461785,1.3703995,8.198267,2.4970787,gun_sound_test
m16,0m,center,0.059154992816091954,0.08942363,1357.5328452419683,-325.75217,82.803734,25.06101,16.190035,5.2465386,11.596385,5.0180297,5.0538087,2.3763268,5.748906,4.4821744,7.1708393,5.6124425,gun_sound_test
kar,0m,center,0.03901198814655173,0.0021248162,968.5953594821573,-566.39136,183.37065,4.9418,21.79328,-5.993515,8.695022,-4.0277953,1.6635891,-6.841332,-0.85156345,-8.068878,-1.1668475,-6.039983,gun_sound_test
ak,0m,center,0.07535246048850575,0.018937057,1755.2361957203645,-450.34442,65.21197,18.961737,7.9273324,-0.42901036,2.0560584,-0.56156033,-0.77592194,0.041920688,0.19379374,-1.2439742,0.6963188,0.25950345,gun_sound_test
m24,50m,back,0.08623495869252873,0.0060449303,1691.2927835271323,-498.70367,122.42616,-4.9144964,13.290133,-1.6289989,6.7020125,1.5138639,-1.318228,-4.912996,0.7135066,-2.4126136,0.764475,-2.5965967,gun_sound_test
dp,0m,center,0.09227954382183907,0.0812569,2262.635769559828,-261.07605,85.27069,15.300624,17.08686,-2.0165844,9.314446,-1.6767311,5.6606307,-0.5470498,3.218556,0.18557386,4.9706182,1.9757887,gun_sound_test
m24,600m,left,0.09748787715517242,0.0060439603,1650.3578371155506,-514.57135,122.74443,1.4812591,1.6468232,-3.9052095,-2.7257671,1.8610661,-0.90993106,-4.7536635,0.26747304,-2.5652292,1.0127908,-0.48978966,gun_sound_test
m4,200m,right,0.08107713721264367,0.026191471,1438.2989889821815,-371.25726,101.45148,3.4035456,-0.57049906,-7.168225,10.951969,7.462817,0.5759368,-5.4353395,-1.2590679,-3.5369813,-3.8717768,-5.063665,gun_sound_test
m24,100m,front,0.08610026041666667,0.005059328,1597.8970751674399,-538.8755,137.4523,-3.821939,10.935026,-7.122681,-0.7850548,-2.2937632,-4.5029383,-1.3798599,-0.29009625,0.53595275,0.23405802,-1.3032993,gun_sound_test
mini,0m,center,0.08064498024425287,0.08812125,1859.1249121767871,-282.89737,80.07363,32.290855,14.715046,0.35735226,4.936005,2.1481304,4.3244343,0.3874065,3.5013754,0.7716395,1.8007058,-2.2375956,gun_sound_test
m24,400m,right,0.06777568247126436,0.0008104187,1187.4567159657336,-598.5611,177.22362,-25.441185,-0.23305805,-15.439352,9.510664,-0.0040785857,2.5965986,-9.566387,-0.3085363,-4.0742807,3.066983,-5.161645,gun_sound_test
pp,0m,center,0.10487944504310345,0.07321916,2794.4267356034275,-203.65529,76.03666,-2.3517485,18.049938,3.1853614,9.751467,1.7926788,7.549206,3.601735,3.8766465,-0.10441559,3.8868973,2.4887545,gun_sound_test
m24,600m,back,0.06511539152298851,0.0037388466,1314.440407139828,-568.55054,136.54831,9.713777,0.10198768,0.19409803,-4.882328,-0.16844498,-3.8649166,-2.5012288,1.6318228,0.4869008,1.1041316,-1.2598802,gun_sound_test
m24,50m,front,0.11225978807471264,0.029713219,2339.6496821012656,-209.4204,101.44853,-12.489076,16.043842,-9.903348,11.605821,-8.747501,13.514353,-12.432213,7.382391,-12.534492,3.2282035,-11.5358925,gun_sound_test
tomy,0m,center,0.06881398168103449,0.04497766,1398.5531996344878,-398.0876,72.18745,28.925573,6.6089983,-3.8527246,0.5460551,-1.2001054,-0.06274444,-1.211054,0.9279482,-0.15339637,0.30216414,-2.029041,gun_sound_test
pump,0m,center,0.07133957435344827,0.04427142,1980.448234846412,-325.21664,74.63493,14.964987,11.138251,1.4406067,8.185169,3.2244585,8.403571,5.2048454,6.5536766,3.6965222,6.030491,3.5085344,gun_sound_test
m4,600m,left,0.05130320581896552,0.0062506334,1188.853318337918,-502.84326,159.24791,20.784693,7.560593,0.35567984,-1.6080226,0.6002064,-0.914703,-3.2886941,-1.599518,-4.733673,-3.6447077,-5.439484,gun_sound_test
r45,0m,center,0.08094243893678162,0.06459121,2119.319949793972,-230.4577,104.32294,5.706011,14.723648,-4.326411,11.2463,-0.27121657,10.950159,2.0878165,6.0613804,0.780394,3.0447254,-1.0688049,gun_sound_test
ak,400m,front,0.10659684806034483,0.006783269,1635.7470702770183,-448.77322,169.23784,-39.211037,0.024854057,-10.267998,-6.229831,-4.4905124,-4.496848,0.75483245,-1.2287914,-5.5151267,-2.1212726,-4.1282578,gun_sound_test
ak,0m,center,0.060546875,0.07181034,1492.31710692088,-307.03696,74.64768,21.488293,25.04855,10.259135,9.80325,4.2100625,5.991945,0.7111265,6.180594,2.6463804,3.1067023,1.7634623,gun_sound_test
p90,0m,center,0.15135035021551724,0.05767157,2622.532383417434,-272.3102,58.832367,15.27138,10.499548,0.43522516,4.7555146,0.12100134,0.72664773,-3.3317506,0.66840386,-0.8130798,2.4144545,-0.5907112,gun_sound_test
m4,100m,back,0.13332323096264367,0.087854296,2226.331378589657,-182.56758,79.34898,-7.31622,13.090715,-7.122152,6.0393844,2.0297337,4.4845715,-1.0098567,3.491522,-1.2473402,4.7710943,-1.4557929,gun_sound_test
awm,0m,center,0.03435367277298851,0.040365808,1412.733086468921,-368.18762,100.93264,22.206991,15.6015005,13.461102,14.129849,7.520971,9.3895645,6.0464683,6.518636,3.7477872,3.9448845,2.5972612,gun_sound_test
m249,0m,center,0.08975395114942529,0.055210568,1963.988656454244,-333.90323,76.58425,21.63292,7.719244,-3.2760992,-1.4249594,-4.017403,-1.2508044,-4.5981836,0.45605013,-2.1211412,0.06587491,-1.4180679,gun_sound_test
kar,0m,center,0.11833243534482758,0.035853587,2362.9623548490026,-212.35846,104.71587,-16.60485,21.64122,-7.339562,11.733838,-6.095249,9.699202,-8.830232,5.077388,-7.2202115,-0.2837928,-8.075335,gun_sound_test
m4,200m,right,0.1382453304597701,0.03588176,2254.4907136639254,-283.9484,78.28266,-19.633186,2.1686103,-8.547264,13.615348,5.2913694,3.4708498,-3.8318229,1.6866549,-2.88268,0.010619942,-1.4418464,gun_sound_test
